FIRM,ASSETS TENDERS,FUEL TENDERS,EVENT TENDERS,TENANCY TENDERS,FOOD TENDERS,CONSTRUCTION TENDERS,ADVERTISEMENT TENDERS,SERVICES TENDERS,CONSUMABLES EDUCATION TENDERS,CONSUMABLES GENERAL TENDERS,CONSUMABLES HEALTH TENDERS,TRANSPORTATION TENDERS
COM_33879,3,0,0,0,0,0,0,35,0,1,0,0
COM_25746,0,0,0,0,0,11,0,7,0,0,0,0
COM_30283,11,0,1,0,0,0,0,13,0,9,0,0
COM_30832,2,0,1,1,0,19,0,10,0,4,0,0
COM_36795,1,0,0,0,0,0,0,2,0,17,0,0
COM_32822,4,2,0,0,0,0,0,0,0,0,0,0
COM_26655,0,0,0,0,0,0,0,18,0,9,0,0
COM_29806,0,0,0,0,0,3,0,4,0,1,0,0
COM_26341,0,0,0,0,0,10,0,8,0,0,0,0
COM_32772,2,0,0,0,0,0,0,6,0,0,0,0
COM_33010,4,0,1,0,11,0,0,7,1,10,0,0
COM_31800,0,0,1,0,0,34,0,32,0,0,0,0
COM_32612,0,0,0,0,18,0,0,0,0,2,0,0
COM_30448,8,0,0,0,0,0,0,19,0,0,0,0
COM_33129,0,0,0,0,0,9,0,7,0,0,0,0
COM_25475,0,0,0,0,8,0,0,2,0,1,0,0
COM_29644,25,0,0,0,0,0,0,6,0,4,1,0
COM_31242,0,0,0,1,0,0,0,13,0,0,0,0
COM_33515,0,0,0,0,0,0,0,7,0,0,0,0
COM_26242,13,0,0,0,0,0,0,3,0,0,0,0
COM_44969,0,0,4,0,0,0,0,11,11,0,0,0
COM_30168,0,0,3,0,1,0,0,4,43,7,0,0
COM_28316,0,2,0,0,3,0,0,0,0,8,0,0
COM_31473,3,0,3,1,2,0,0,18,0,0,0,0
COM_27013,0,0,12,0,0,1,0,93,0,5,0,0
COM_29683,0,1,0,0,0,0,0,0,0,7,0,0
COM_31429,2,6,0,0,0,0,0,0,0,0,0,0
COM_37096,0,0,0,0,0,18,0,7,0,0,0,0
COM_48504,1,0,1,0,13,2,0,2,1,3,0,0
COM_25677,0,0,1,0,0,21,0,25,0,0,0,0
COM_20466,1,0,0,0,5,0,0,0,0,0,0,0
COM_29557,0,0,2,0,0,43,0,25,0,0,0,0
COM_33074,0,0,1,0,0,26,0,11,0,0,0,0
COM_28585,0,0,0,0,0,0,0,10,0,0,0,0
COM_29737,0,0,0,0,0,0,0,13,0,0,0,0
COM_32794,0,0,1,0,0,74,0,39,0,0,0,0
COM_34004,4,0,0,0,0,2,0,14,0,2,0,0
COM_12634,0,0,0,0,0,0,0,6,0,0,0,0
COM_22011,0,0,0,0,0,0,0,5,0,0,0,0
COM_27999,4,0,0,0,0,0,0,11,0,2,0,0
COM_34288,0,0,0,0,0,0,0,9,0,0,0,0
COM_43256,0,0,0,0,0,2,0,10,0,0,0,0
COM_30123,0,0,0,0,1,0,0,52,0,1,0,0
COM_29375,0,0,0,0,0,17,0,21,0,0,0,0
COM_28263,3,0,0,0,21,1,0,7,0,3,0,0
COM_29189,5,0,0,0,17,0,0,4,0,7,0,0
COM_32346,0,0,0,0,0,0,1,1,0,16,0,0
COM_36691,10,0,2,0,0,0,0,4,4,17,2,0
COM_26277,11,0,1,0,0,0,0,11,0,3,0,0
COM_25442,0,0,0,0,21,0,0,2,0,2,0,0
COM_25986,3,0,0,0,0,0,0,1,0,4,0,0
COM_29108,1,0,0,0,0,2,0,19,0,0,0,0
COM_30093,0,0,0,0,0,0,0,17,0,5,0,0
COM_29466,0,0,0,0,0,0,0,0,0,7,0,0
COM_26358,19,0,0,0,0,0,0,1,0,1,0,0
COM_27327,1,0,0,0,0,0,0,17,0,6,0,0
COM_28847,2,0,0,0,0,0,5,3,0,0,0,0
COM_37191,0,0,0,0,0,0,0,42,0,0,0,0
COM_25507,19,0,0,0,0,0,0,9,0,7,2,0
COM_30037,0,0,0,0,18,0,0,0,0,2,0,0
COM_28211,0,0,1,0,0,1,0,3,0,4,1,0
COM_41694,1,0,3,0,0,2,0,5,0,11,1,0
COM_48127,2,0,1,0,9,0,0,3,0,3,0,0
COM_6672,0,0,0,0,0,0,0,7,0,0,0,0
COM_28377,0,0,55,0,0,0,0,3,0,0,0,0
COM_25738,0,0,0,0,1,0,0,25,0,0,0,0
COM_27190,0,0,0,0,0,0,0,14,0,0,0,0
COM_26680,6,0,0,0,2,0,0,16,0,9,0,0
COM_26367,1,0,0,0,0,0,0,8,0,0,0,0
COM_26704,3,0,0,0,10,0,0,3,1,3,0,0
COM_40542,3,0,0,0,0,2,0,6,0,5,0,0
COM_32419,0,0,0,0,0,0,0,6,0,0,0,0
COM_30892,0,0,0,0,6,0,0,0,0,2,0,0
COM_31007,11,0,1,0,10,0,0,14,2,5,2,0
COM_26855,3,0,0,0,0,0,0,0,5,11,0,0
COM_33413,4,0,0,0,0,0,0,7,0,3,0,0
COM_31536,0,0,0,0,0,0,0,15,0,0,0,0
COM_37157,7,0,0,0,0,1,0,0,0,3,3,0
COM_44959,8,0,0,0,0,0,0,0,0,0,0,0
COM_28655,0,0,0,0,0,8,0,4,0,0,0,0
COM_36640,0,0,0,0,0,0,0,3,0,3,0,0
COM_32070,0,0,1,0,0,0,1,21,0,0,0,0
COM_36644,0,0,0,0,0,0,0,34,0,0,0,0
COM_26844,0,0,0,0,0,0,0,0,0,9,0,0
COM_48258,4,0,0,0,2,0,0,2,4,24,0,0
COM_33293,4,0,0,0,0,16,0,44,0,1,0,0
COM_25926,80,0,0,0,0,5,0,8,0,4,0,0
COM_29802,0,0,0,0,0,8,0,6,0,0,0,0
COM_31184,0,0,0,5,0,0,0,44,0,0,0,0
COM_30582,1,0,0,0,0,0,0,0,0,18,0,0
COM_29028,2,0,0,0,0,6,0,1,0,0,0,0
COM_28502,1,0,5,0,0,0,0,23,0,1,0,0
COM_32663,1,0,0,0,0,8,0,10,0,0,0,0
COM_29455,1,1,1,0,0,1,0,74,0,1,0,0
COM_26561,4,0,0,0,0,2,0,0,0,0,0,0
COM_28618,4,0,0,0,0,5,0,4,0,3,0,0
COM_48350,3,0,1,0,0,0,0,10,0,2,0,0
COM_33540,8,0,2,0,1,0,1,4,4,5,0,0
COM_26604,1,0,0,4,0,0,0,17,0,0,0,0
COM_34460,0,0,0,0,0,1,2,6,1,0,0,0
COM_33679,0,0,0,0,9,0,0,0,0,4,0,0
COM_32039,5,0,0,0,0,0,0,0,0,0,0,0
COM_32177,0,0,0,0,0,0,0,7,0,0,0,0
COM_37220,16,0,0,0,0,0,0,1,1,2,0,0
COM_30046,0,0,0,0,0,1,0,19,0,0,0,0
COM_17636,15,0,0,1,0,0,0,1,0,0,0,0
COM_37112,0,0,1,0,0,1,0,4,0,11,3,0
COM_23068,6,0,0,2,1,0,0,96,0,3,3,0
COM_30327,0,0,5,0,0,0,0,25,0,1,0,0
COM_1946,0,0,0,0,0,0,0,5,0,0,0,0
COM_20019,0,0,0,0,0,0,0,9,0,0,0,0
COM_5012,0,0,0,0,0,0,0,8,0,0,0,0
COM_29570,0,0,0,0,11,0,0,0,0,1,0,0
COM_32279,1,0,3,0,0,4,0,4,0,2,0,0
COM_27250,0,0,0,0,0,0,0,24,0,0,0,0
COM_30468,0,0,0,0,0,0,0,17,0,0,0,0
COM_28372,0,0,0,0,0,0,0,5,0,0,0,0
COM_36474,0,0,0,0,0,0,0,5,0,0,0,0
COM_28327,0,0,0,0,0,0,0,35,0,0,0,0
COM_25296,0,0,0,0,0,0,0,5,0,0,0,0
COM_33149,0,0,0,0,0,0,0,11,0,0,0,0
COM_32353,27,0,1,0,0,0,0,4,6,2,0,0
COM_19477,45,1,0,0,0,1,0,3,0,1,0,0
COM_30677,1,0,0,0,0,0,0,6,0,0,0,0
COM_30282,0,0,5,0,0,0,0,24,1,0,0,0
COM_32133,0,0,2,0,0,0,0,47,0,0,0,0
COM_29859,0,0,0,0,5,0,0,4,0,2,0,0
COM_37208,15,0,0,0,0,0,0,2,3,3,0,0
COM_29551,0,0,0,0,0,0,0,8,0,4,0,0
COM_21063,0,0,0,0,0,0,0,6,0,0,0,0
COM_2252,0,0,0,0,0,0,0,5,0,0,0,0
COM_23107,0,0,0,0,0,0,0,5,0,0,0,0
COM_8183,0,0,0,0,0,0,0,5,0,0,0,0
COM_31711,0,0,0,0,0,2,0,17,0,0,0,0
COM_30603,1,0,0,0,20,0,0,4,1,10,0,0
COM_48142,2,0,1,0,6,0,0,3,0,2,0,0
COM_26841,0,0,0,1,0,0,0,8,0,0,0,0
COM_25714,0,0,0,0,0,0,0,6,0,0,0,0
COM_29550,3,0,0,0,0,0,0,21,0,1,0,0
COM_27480,0,0,1,0,0,0,0,13,0,0,0,0
COM_32033,1,0,0,0,14,0,0,1,0,0,0,0
COM_29403,0,0,0,0,0,0,0,54,0,0,0,0
COM_36966,12,0,0,0,0,0,0,0,0,0,0,0
COM_32977,0,0,0,0,0,0,0,8,0,0,0,0
COM_30414,0,0,0,0,0,9,0,5,0,0,0,0
COM_31977,0,0,0,0,0,8,0,9,0,0,0,0
COM_42433,2,0,0,0,1,0,5,10,0,5,0,0
COM_32141,0,0,0,0,0,0,0,5,0,0,0,0
COM_36995,0,0,0,0,0,0,0,6,0,0,0,0
COM_31870,0,0,0,0,0,0,0,11,0,0,0,0
COM_32088,1,0,0,0,0,16,0,25,0,0,0,0
COM_28463,0,0,0,0,0,0,7,17,0,0,0,0
COM_26951,1,0,0,0,0,0,0,2,0,4,0,0
COM_32502,0,0,2,0,0,0,0,39,0,0,0,0
COM_25468,3,0,0,0,0,2,0,1,0,2,0,0
COM_26486,5,0,0,0,0,2,0,1,0,0,0,0
COM_41752,3,0,1,0,0,4,0,2,0,0,0,0
COM_27246,1,0,0,0,0,0,0,31,0,0,0,0
COM_31588,12,0,0,0,0,0,0,20,0,0,0,0
COM_29599,1,0,0,0,0,5,0,0,1,0,0,0
COM_26670,1,0,0,0,1,0,0,42,0,0,0,0
COM_27161,1,0,0,0,0,0,8,8,1,3,0,0
COM_41044,3,0,0,0,0,0,0,65,0,0,0,0
COM_30281,4,2,0,0,0,0,0,0,0,0,0,0
COM_37001,1,0,0,0,0,0,0,34,0,0,0,0
COM_27938,3,0,1,0,0,1,6,3,0,0,0,0
COM_25702,1,0,0,0,0,0,0,4,0,0,0,0
COM_29216,0,0,0,0,0,0,0,6,0,0,0,0
COM_28288,0,0,21,0,0,0,0,3,0,3,0,0
COM_28742,0,0,10,0,0,0,1,32,0,0,0,0
COM_30651,0,0,0,0,0,0,0,16,0,3,0,0
COM_28220,0,0,0,0,0,0,0,2,0,4,4,0
COM_26071,0,0,0,0,11,0,0,1,0,0,0,0
COM_32465,4,0,0,0,4,0,0,6,0,14,0,0
COM_30090,1,0,0,0,0,0,0,7,0,0,0,0
COM_31229,1,0,0,0,0,0,0,8,0,0,0,0
COM_27084,0,0,0,0,1,0,0,0,0,7,0,0
COM_31523,1,4,0,0,0,0,0,0,0,17,0,0
COM_27842,2,0,0,0,0,0,0,8,0,0,0,0
COM_10789,0,0,0,0,0,0,0,5,0,0,0,0
COM_1449,0,0,0,0,0,0,0,5,0,0,0,0
COM_19403,0,0,0,0,0,0,0,5,0,0,0,0
COM_21839,0,0,0,0,0,0,0,5,0,0,0,0
COM_23652,0,0,0,0,0,0,0,5,0,0,0,0
COM_24277,0,0,0,0,0,0,0,5,0,0,0,0
COM_24361,0,0,0,0,0,0,0,5,0,0,0,0
COM_24450,0,0,0,0,0,0,0,5,0,0,0,0
COM_5456,0,0,0,0,0,0,0,5,0,0,0,0
COM_5862,0,0,0,0,0,0,0,5,0,0,0,0
COM_6562,0,0,0,0,0,0,0,5,0,0,0,0
COM_7400,0,0,0,0,0,0,0,5,0,0,0,0
COM_7445,0,0,0,0,0,0,0,5,0,0,0,0
COM_7611,0,0,0,0,0,0,0,5,0,0,0,0
COM_9169,0,0,0,0,0,0,0,5,0,0,0,0
COM_9273,0,0,0,0,0,0,0,5,0,0,0,0
COM_25778,1,0,0,0,0,6,0,0,0,0,0,0
COM_29008,0,0,0,0,0,0,0,7,0,35,2,0
COM_37181,0,0,0,0,0,0,0,41,0,1,0,0
COM_31616,1,0,1,0,5,0,0,5,0,0,0,0
COM_32099,0,0,0,0,0,0,0,57,0,0,0,0
COM_26491,0,0,0,0,0,0,0,0,0,5,0,0
COM_27856,0,0,0,0,0,0,0,61,0,1,0,0
COM_30884,0,0,0,0,0,0,0,23,0,0,0,0
COM_32538,0,0,0,0,0,0,1,46,0,0,0,0
COM_36813,24,0,0,0,0,0,0,2,1,4,0,0
COM_34415,0,0,0,0,0,0,12,12,0,2,0,0
COM_31585,0,0,0,0,0,0,0,29,0,0,0,0
COM_37236,1,0,0,0,0,0,1,50,0,0,0,0
COM_31648,1,0,0,0,0,2,0,22,0,0,0,0
COM_26630,2,0,0,0,10,0,0,1,0,2,0,0
COM_28727,0,0,4,0,0,0,0,8,2,0,0,0
COM_31035,0,0,0,0,0,0,0,29,0,0,0,0
COM_29699,0,0,0,0,0,0,0,28,0,0,0,0
COM_30510,0,0,0,0,0,0,0,43,0,0,0,0
COM_32872,0,0,0,0,0,0,0,15,0,0,0,0
COM_33534,0,0,0,0,0,0,0,14,0,0,0,0
COM_25403,0,0,0,0,0,14,0,3,0,0,0,0
COM_27799,0,0,0,0,0,0,0,28,0,0,0,0
COM_32388,8,0,0,0,2,0,0,16,0,3,0,0
COM_27286,0,0,0,0,0,0,0,11,0,0,0,0
COM_25325,7,0,0,0,0,0,0,1,0,1,7,0
COM_27070,0,0,0,0,0,0,0,8,0,0,0,0
COM_28251,5,0,0,0,0,4,0,5,0,2,0,0
COM_28966,0,0,0,0,0,0,0,56,0,1,0,0
COM_32535,5,0,0,0,0,0,0,0,0,1,0,0
COM_36881,3,0,0,0,0,0,1,1,1,0,0,0
COM_32171,1,0,0,0,0,0,0,38,0,9,0,0
COM_29667,2,0,0,0,0,0,0,8,0,2,0,0
COM_27775,3,0,0,0,0,0,0,12,1,11,0,0
COM_32074,0,0,0,0,0,1,0,11,0,0,0,0
COM_29560,1,0,0,0,0,0,0,63,0,0,0,0
COM_28539,0,0,31,0,0,0,0,0,0,0,0,0
COM_27467,6,0,0,0,0,0,0,15,3,22,0,0
COM_36531,0,0,0,0,0,2,0,9,0,4,0,0
COM_27908,0,0,0,0,0,0,1,28,0,0,0,0
COM_26840,0,0,3,0,0,0,0,20,0,0,0,0
COM_33940,7,0,0,0,0,0,0,2,0,0,0,0
COM_28013,0,0,0,0,0,0,2,8,0,0,0,0
COM_28681,0,0,0,0,0,0,0,18,0,0,0,0
COM_31619,0,0,10,0,1,0,0,33,0,1,0,0
COM_36662,0,0,0,0,0,0,11,13,0,1,0,0
COM_29640,6,0,1,0,0,0,0,69,0,0,0,0
COM_28252,0,0,0,0,18,0,0,1,0,0,0,0
COM_31021,0,0,0,0,0,0,0,13,0,0,0,0
COM_27844,0,0,0,0,0,0,0,14,0,0,0,0
COM_33465,1,0,0,0,0,0,0,4,0,0,0,0
COM_31833,4,0,0,0,0,0,0,56,0,0,0,0
COM_25832,4,0,0,0,2,0,0,5,7,26,0,0
COM_28735,0,0,0,0,0,0,0,27,0,0,0,0
COM_25804,71,0,0,1,0,0,0,316,0,20,0,0
COM_26307,23,0,0,0,0,0,0,94,0,8,0,0
COM_33099,2,0,0,0,0,0,0,12,0,0,0,0
COM_31553,0,0,1,0,0,0,0,48,0,0,0,0
COM_31862,0,0,0,0,0,14,0,10,0,0,0,0
COM_32180,0,0,0,0,0,0,1,28,0,0,0,0
COM_27302,0,0,0,0,0,0,0,6,0,0,0,0
COM_29039,0,0,0,0,0,0,0,4,0,1,0,0
COM_32571,1,0,0,0,0,0,0,21,0,1,0,0
COM_31470,0,0,0,0,0,0,0,24,0,8,0,0
COM_31520,18,0,0,0,0,0,0,166,0,5,0,0
COM_26159,0,0,0,0,0,1,0,32,0,1,1,0
COM_27055,1,3,0,0,0,0,0,0,0,2,0,0
COM_29191,0,0,0,0,0,0,0,9,0,0,0,0
COM_34079,0,0,0,0,0,0,0,20,0,0,0,0
COM_28724,1,0,0,2,0,0,0,2,0,5,0,0
COM_31178,0,0,1,0,0,3,0,16,0,0,0,0
COM_17755,0,0,0,0,4,0,0,1,0,0,0,0
COM_1880,0,0,0,0,5,0,0,1,0,0,0,0
COM_3180,0,0,0,0,5,0,0,1,0,0,0,0
COM_43634,1,0,3,0,1,0,0,15,0,1,0,0
COM_3864,0,0,0,0,0,0,0,5,0,0,0,0
COM_34155,2,0,0,0,0,0,0,13,0,0,0,0
COM_25987,5,0,1,0,0,0,0,2,0,0,0,0
COM_28943,0,0,0,0,0,0,0,5,0,0,0,0
COM_32955,0,0,0,0,0,0,0,23,0,0,0,0
COM_26650,0,0,0,0,0,0,0,29,0,0,0,0
COM_27333,0,0,0,0,0,4,0,8,0,0,0,0
COM_12434,3,0,0,0,5,0,0,1,0,0,0,0
COM_33862,0,0,0,0,0,0,1,25,0,1,0,0
COM_28973,0,0,0,0,0,0,6,5,0,1,0,0
COM_26291,0,0,18,0,0,0,0,79,0,0,0,0
COM_41296,0,0,1,0,0,0,0,7,0,0,0,0
COM_31161,1,0,0,0,0,0,0,2,5,1,0,0
COM_31126,0,0,0,0,0,9,0,19,0,0,0,0
COM_25512,3,0,0,0,0,0,0,25,0,0,0,0
COM_30937,0,0,8,0,0,0,0,40,0,0,0,0
COM_31106,4,0,0,0,0,0,0,0,0,12,0,0
COM_25416,0,6,0,0,0,0,0,0,0,0,0,0
COM_20430,2,0,0,0,5,0,0,0,0,0,0,0
COM_26081,0,0,0,0,0,0,0,15,0,2,0,0
COM_12293,0,0,0,0,0,0,0,7,0,0,0,0
COM_26498,0,0,0,0,0,1,0,19,0,0,0,0
COM_28191,0,0,0,0,0,0,0,5,0,0,0,0
COM_33548,0,0,0,0,0,0,0,5,0,1,0,0
COM_36798,3,0,0,0,0,0,0,4,0,5,1,0
COM_27318,0,0,0,0,0,0,9,6,0,1,0,0
COM_43771,0,0,0,0,0,1,0,43,0,0,0,0
COM_27148,0,2,0,0,0,0,0,0,0,5,0,0
COM_25463,2,0,0,1,0,0,0,15,0,23,3,0
COM_30511,0,0,0,0,0,0,0,24,0,0,0,0
COM_33410,0,0,0,0,0,0,0,19,0,0,0,0
COM_25528,0,0,0,0,0,0,0,12,0,0,0,0
COM_36874,3,0,0,0,0,0,0,46,0,0,0,0
COM_36550,0,0,0,0,0,0,0,5,0,0,0,0
COM_25280,0,0,0,0,0,0,0,8,0,0,0,0
COM_27684,1,0,1,0,0,0,0,10,0,0,0,0
COM_37124,8,0,0,0,0,0,0,50,0,2,0,0
COM_28024,44,1,3,0,0,1,0,1,0,5,0,0
COM_34081,0,0,8,0,0,0,0,10,0,0,0,0
COM_25757,6,0,0,1,1,0,0,60,0,0,0,0
COM_21142,0,0,0,0,0,0,0,6,0,0,0,0
COM_28275,0,0,0,0,4,0,0,1,0,0,0,0
COM_26733,0,0,0,0,0,0,0,17,0,10,0,0
COM_27093,0,0,0,0,0,0,0,11,0,9,0,0
COM_29997,0,0,0,0,0,0,0,13,0,8,0,0
COM_36517,19,0,0,0,0,0,0,98,0,8,0,0
COM_27616,10,0,0,0,0,0,0,2,0,2,0,0
COM_30156,1,0,0,0,0,0,0,3,0,12,2,0
COM_41133,0,0,0,0,0,0,0,23,0,0,0,0
COM_28926,3,0,0,0,0,2,0,11,0,0,0,0
COM_29735,0,0,1,0,0,0,0,32,0,0,0,0
COM_34385,0,0,0,0,0,0,0,11,1,4,0,0
COM_29902,0,0,0,0,0,0,0,23,0,0,0,0
COM_29038,0,0,0,0,0,0,0,6,3,5,0,0
COM_26271,0,0,0,0,0,0,1,2,0,6,0,0
COM_40529,0,0,0,0,0,0,0,2,0,5,0,0
COM_28833,4,0,2,0,0,1,0,46,0,0,0,0
COM_33547,0,0,0,0,0,0,0,38,0,0,0,0
COM_32432,0,0,0,0,2,0,0,4,0,1,0,0
COM_26459,9,0,0,0,0,0,1,9,0,3,0,0
COM_33928,2,0,0,0,0,5,0,5,0,0,0,0
COM_32722,50,0,0,0,0,1,0,3,0,3,0,0
COM_32507,0,0,2,0,0,0,0,4,0,0,0,0
COM_28887,0,0,0,0,0,0,0,15,0,0,0,0
COM_44221,0,0,0,0,0,0,0,18,0,0,0,0
COM_28646,0,0,0,0,0,0,0,22,0,0,0,0
COM_28850,1,0,1,0,0,0,0,14,0,0,0,0
COM_44403,0,0,0,0,0,0,0,24,0,0,0,0
COM_27326,11,0,0,0,0,0,0,2,0,0,0,1
COM_28292,1,0,0,0,0,0,0,1,0,3,0,0
COM_28761,0,0,0,0,0,0,0,5,5,4,0,0
COM_20383,0,0,0,0,0,0,0,5,0,0,0,0
COM_23963,0,0,0,0,0,0,0,5,0,0,0,0
COM_24091,0,0,0,0,0,0,0,5,0,0,0,0
COM_6192,0,0,0,0,0,0,0,5,0,0,0,0
COM_6784,0,0,0,0,0,0,0,6,0,0,0,0
COM_8603,0,0,0,0,0,0,0,5,0,0,0,0
COM_37247,0,0,0,0,0,0,0,5,0,0,0,0
COM_28020,0,0,0,0,0,0,0,56,0,0,0,0
COM_28767,1,0,0,0,0,0,0,1,2,2,0,0
COM_26892,9,0,3,0,1,0,0,49,0,2,0,0
COM_25234,0,0,0,0,0,1,0,12,0,0,0,0
COM_32356,0,0,1,0,0,0,0,24,0,4,0,0
COM_28599,0,0,0,0,0,0,0,17,0,0,0,1
COM_26144,0,0,4,0,0,0,0,10,0,0,0,0
COM_26745,0,0,0,0,1,0,0,0,0,5,0,0
COM_27568,0,0,0,0,0,0,0,18,0,0,0,0
COM_30179,0,0,3,0,0,0,0,12,0,0,0,0
COM_36903,0,0,0,0,0,0,0,24,0,0,0,0
COM_28765,0,0,0,0,0,0,0,24,0,0,0,0
COM_29584,0,0,0,0,0,0,0,21,0,0,0,0
COM_31425,0,0,0,0,0,1,0,7,0,0,0,0
COM_27748,0,0,3,0,0,0,0,7,0,0,0,0
COM_17505,0,0,0,0,0,0,0,5,0,0,0,0
COM_25531,1,0,0,0,0,0,0,7,0,0,0,0
COM_36845,1,0,0,0,0,0,0,42,0,0,0,0
COM_27192,0,0,0,0,0,0,0,6,0,0,0,0
COM_31261,0,0,2,0,0,0,1,10,0,2,0,0
COM_27634,0,0,1,0,5,0,0,3,0,5,0,0
COM_31817,0,0,0,0,0,0,0,12,0,0,0,0
COM_25491,1,0,0,0,0,0,0,4,0,6,3,0
COM_31654,0,0,0,0,0,0,0,20,0,0,0,0
COM_27241,0,0,1,0,0,0,0,16,0,3,0,0
COM_17536,1,0,0,0,0,0,0,4,0,0,0,0
COM_4462,1,0,0,0,0,0,0,4,0,0,0,0
COM_30285,5,0,0,0,0,0,0,11,0,2,0,0
COM_32985,0,0,0,0,2,0,0,4,0,0,0,0
COM_26233,0,0,0,0,0,0,0,0,0,13,0,0
COM_29479,0,0,0,0,0,0,0,33,0,0,0,0
COM_29185,1,0,1,0,0,0,0,26,0,0,0,0
COM_56237,0,0,0,0,0,3,0,8,0,0,0,0
COM_27912,0,0,0,0,0,0,0,10,0,0,0,0
COM_31961,0,0,0,0,6,0,0,0,0,5,0,0
COM_36541,0,0,1,0,0,0,5,4,0,2,0,0
COM_26400,2,0,1,0,0,0,4,0,11,2,0,0
COM_25913,0,0,1,0,0,0,0,5,0,0,0,0
COM_26799,7,0,0,0,0,0,0,2,0,0,0,0
COM_36622,0,0,0,0,11,0,0,2,0,14,0,0
COM_32366,0,0,0,0,0,0,0,15,0,0,0,0
COM_31849,1,0,0,0,0,0,0,9,0,0,0,0
COM_27096,0,0,0,0,0,0,0,1,0,5,0,0
COM_45482,0,0,0,0,0,0,0,17,0,0,0,0
COM_27726,0,0,0,0,0,0,0,25,0,0,0,0
COM_25480,0,0,0,0,0,0,0,31,0,0,2,0
COM_31294,0,0,0,0,0,0,0,12,0,0,0,0
COM_36070,1,0,0,0,0,0,0,4,0,9,0,0
COM_37009,0,0,0,0,0,0,0,0,0,5,0,0
COM_30789,0,0,0,0,0,0,0,20,0,2,0,0
COM_34191,0,0,0,0,0,0,0,12,0,0,0,0
COM_27483,0,0,0,0,0,0,0,1,0,11,0,0
COM_26676,0,0,0,0,0,0,0,13,0,0,0,0
COM_26200,1,0,0,1,0,0,0,35,0,0,0,0
COM_36478,0,0,0,0,0,0,0,5,0,0,0,0
COM_6935,0,0,0,0,0,0,0,5,0,0,0,0
COM_37186,0,0,0,0,0,0,0,34,0,0,6,0
COM_26652,3,0,0,0,0,0,0,3,0,6,0,0
COM_2583,0,0,0,0,0,0,0,5,0,0,0,0
COM_5157,0,0,0,0,0,0,0,5,0,0,0,0
COM_27262,0,0,7,0,0,0,0,13,0,1,0,0
COM_30949,0,0,0,0,0,0,0,0,0,6,0,0
COM_27526,0,0,0,0,0,2,0,4,0,5,0,0
COM_37005,0,1,0,0,0,1,0,2,0,2,0,0
COM_43550,0,0,0,0,0,0,0,10,0,0,0,0
COM_32898,0,0,0,0,0,0,0,12,0,0,0,0
COM_27447,0,0,0,0,0,0,0,11,0,0,0,0
COM_10483,1,0,0,0,4,0,0,0,0,0,0,0
COM_37320,1,0,0,0,4,0,0,0,0,0,0,0
COM_34344,4,0,0,0,0,2,0,18,0,2,0,0
COM_29593,0,0,0,0,0,0,0,12,0,0,0,0
COM_30184,0,0,0,0,0,0,0,10,0,0,0,0
COM_26972,1,16,1,0,0,0,0,0,0,0,0,0
COM_28285,0,0,0,0,0,5,0,1,0,0,0,0
COM_26815,0,0,14,0,0,0,0,16,0,0,0,0
COM_31613,0,0,0,0,0,0,0,12,0,0,0,0
COM_26731,0,0,0,0,0,0,0,20,0,0,4,0
COM_29873,0,0,0,1,0,0,0,19,0,0,0,0
COM_28488,1,0,0,0,0,0,0,15,0,0,0,0
COM_29794,0,0,0,0,0,0,0,9,0,0,0,0
COM_29966,0,0,0,0,0,0,0,16,0,0,0,0
COM_25599,2,0,0,0,1,0,0,12,0,4,0,0
COM_30253,0,0,10,0,0,0,0,0,0,0,0,0
COM_36738,0,0,3,0,0,0,0,3,0,7,0,0
COM_33631,0,0,0,0,0,0,0,20,0,0,0,0
COM_28331,1,0,0,0,0,0,0,9,0,0,0,0
COM_43153,2,0,0,0,0,1,0,4,0,0,0,0
COM_25891,0,0,0,0,0,0,0,20,0,0,0,0
COM_38885,1,0,0,0,3,0,0,2,0,5,0,0
COM_26264,1,0,0,0,0,0,0,17,0,1,0,0
COM_30096,1,0,0,0,0,0,1,0,0,4,0,0
COM_30667,0,0,0,0,0,0,0,9,0,1,1,0
COM_16847,5,0,0,0,0,0,0,0,0,0,0,0
COM_518,5,0,0,0,0,0,0,0,0,0,0,0
COM_37198,0,0,0,0,0,0,0,8,0,1,0,0
COM_29850,0,0,0,0,0,0,0,14,0,0,0,0
COM_28522,0,0,0,0,1,0,0,13,0,0,0,0
COM_8886,5,0,0,0,0,0,0,0,0,0,0,0
COM_30840,0,0,0,0,0,0,0,1,0,7,1,0
COM_32261,0,0,0,0,0,0,0,17,0,0,0,0
COM_27033,0,0,0,0,0,0,0,16,0,0,1,0
COM_28583,0,0,0,0,0,0,0,20,0,0,0,0
COM_30925,1,0,0,0,0,0,0,41,0,1,0,0
COM_31576,0,0,1,0,0,0,0,49,0,0,0,0
COM_36907,0,0,0,0,0,0,0,10,0,1,0,0
COM_30890,0,0,0,0,0,0,5,2,0,0,0,0
COM_32813,0,0,5,0,0,0,0,0,0,0,0,0
COM_32713,0,0,0,0,0,0,0,25,0,0,0,0
COM_32945,0,0,0,0,0,0,0,17,0,0,0,0
COM_29099,0,5,0,0,0,0,0,0,0,5,0,0
COM_969,0,0,0,0,0,0,0,5,0,0,0,0
COM_29662,0,0,3,0,0,0,0,1,0,8,0,0
COM_22276,0,0,0,0,0,0,0,6,0,0,0,0
